<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240123 203000 276.0200000 276.1200000 275.9100000 275.9700000 159020
240123 210000 275.9700000 276.0400000 275.9000000 276.0000000 120640
240123 213000 276.0000000 276.0300000 275.9000000 276.0000000 87290
240123 220000 276.0000000 276.0200000 275.9100000 275.9500000 43830
240123 223000 275.9500000 275.9900000 275.8900000 275.9000000 65540
240123 230000 275.9000000 276.0000000 275.8500000 275.9000000 76630
240123 233000 275.9000000 275.9600000 275.8400000 275.9000000 82270
240124 100000 275.9400000 276.4400000 275.6000000 275.9600000 1186090
240124 103000 275.9500000 275.9600000 275.1600000 275.2500000 1025880
240124 110000 275.2300000 275.5800000 275.0400000 275.3800000 1155510
240124 113000 275.3600000 275.7900000 275.3500000 275.4000000 852460
240124 120000 275.4000000 275.5200000 275.3100000 275.4200000 297880
240124 123000 275.4300000 275.4300000 274.7100000 274.9300000 1473470
240124 130000 274.9300000 275.1500000 274.6700000 275.1300000 467880
240124 133000 275.1300000 275.2900000 274.8000000 274.8000000 470430
240124 140000 274.8300000 275.0000000 274.0000000 274.2800000 2897820
240124 143000 274.2700000 274.4900000 273.7500000 274.1500000 2264310
240124 150000 274.1500000 274.2100000 273.7200000 274.1000000 1124030
240124 153000 274.1000000 274.3300000 273.8800000 274.1700000 843790
240124 160000 274.1700000 274.4800000 274.1600000 274.3000000 474320
240124 163000 274.2900000 274.3700000 274.2500000 274.3700000 162780
240124 170000 274.3700000 274.3800000 274.1600000 274.2500000 377760
240124 173000 274.2500000 274.2500000 274.1600000 274.2400000 444230
240124 180000 274.2400000 274.2500000 273.9200000 273.9800000 1248610
240124 183000 273.9800000 274.1000000 273.8500000 274.1000000 1156410
240124 190000 274.1900000 274.1900000 273.7700000 273.9900000 340390
240124 193000 273.9900000 274.5000000 273.9200000 274.4400000 466090
240124 200000 274.4400000 274.5200000 274.3000000 274.3200000 223200
240124 203000 274.3300000 274.3500000 274.2000000 274.3200000 271950
240124 210000 274.3200000 274.3200000 274.1000000 274.1100000 144430
240124 213000 274.1100000 274.1100000 273.9100000 273.9800000 140220
240124 220000 273.9900000 274.1000000 273.9800000 274.0200000 84150
240124 223000 274.0200000 274.0200000 273.9100000 273.9500000 107530
240124 230000 273.9400000 273.9900000 273.8400000 273.8800000 122860
240124 233000 273.8400000 273.9600000 273.7000000 273.7700000 362950
240125 100000 274.0300000 274.1800000 272.0400000 272.6100000 4952060
240125 103000 272.6100000 273.0200000 271.5500000 272.3000000 5620270
240125 110000 272.3000000 272.6900000 272.2600000 272.3500000 1500930
240125 113000 272.3500000 272.4800000 272.1000000 272.3400000 814920
240125 120000 272.3500000 272.6500000 272.1000000 272.4600000 652440
240125 123000 272.4500000 272.4600000 272.3200000 272.3300000 477600
240125 130000 272.3300000 272.3700000 271.9000000 272.3400000 794350
240125 133000 272.3400000 272.3800000 272.0500000 272.1000000 507280
240125 140000 272.1000000 272.3000000 272.0800000 272.2800000 505150
240125 143000 272.2900000 272.3700000 272.2500000 272.2800000 476320
240125 150000 272.2800000 272.3800000 272.2400000 272.3800000 889160
240125 153000 272.3800000 272.9000000 272.3500000 272.6000000 898400
240125 160000 272.6000000 273.1400000 272.5900000 273.0100000 920770
240125 163000 273.0200000 273.5000000 273.0100000 273.1300000 1078160
240125 170000 273.1400000 273.1500000 272.6300000 273.0300000 587600
240125 173000 273.0300000 273.1000000 272.9100000 273.1000000 305770
240125 180000 273.1000000 273.1500000 272.7100000 272.9300000 548020
240125 183000 272.9400000 272.9600000 272.7900000 272.9600000 760930
240125 190000 272.9600000 272.9900000 272.6400000 272.7400000 244630
240125 193000 272.7100000 272.7600000 272.4000000 272.5200000 458430
240125 200000 272.5200000 272.5200000 272.3900000 272.4300000 270690
240125 203000 272.4300000 272.5000000 272.4000000 272.4500000 212750
240125 210000 272.4500000 272.5000000 272.4000000 272.4600000 192520
240125 213000 272.4400000 272.4900000 272.4000000 272.4500000 117910
240125 220000 272.4400000 272.5000000 272.4300000 272.5000000 98810
240125 223000 272.4900000 272.8600000 272.4600000 272.8600000 280080
240125 230000 272.8500000 272.9100000 272.7900000 272.8000000 134200
240125 233000 272.7900000 272.9200000 272.6900000 272.8100000 122340
240126 100000 273.1000000 273.6000000 272.2100000 272.5500000 1456620
240126 103000 272.5500000 273.5800000 272.3600000 273.5800000 850290
240126 110000 273.5800000 273.7200000 273.0000000 273.0300000 798670
240126 113000 273.0300000 273.4600000 273.0000000 273.1700000 394670
240126 120000 273.1700000 273.1700000 272.5500000 273.0500000 690180
240126 123000 273.0500000 273.2000000 272.7500000 273.0200000 627450
240126 130000 273.0300000 273.6700000 273.0000000 273.5100000 911040
240126 133000 273.5000000 273.5100000 272.9100000 272.9900000 629740
240126 140000 272.9900000 273.3900000 272.9000000 273.3000000 271710
240126 143000 273.3000000 273.5000000 273.3000000 273.4000000 375700
240126 150000 273.4000000 273.4900000 273.0700000 273.1500000 241520
240126 153000 273.1500000 273.3300000 273.0600000 273.1900000 296960
240126 160000 273.2000000 273.4500000 273.1300000 273.4500000 138880
240126 163000 273.4500000 273.4500000 273.3000000 273.4400000 238720
240126 170000 273.4400000 273.5500000 273.0300000 273.1100000 417010
240126 173000 273.1100000 273.1100000 272.7800000 272.8900000 380020
240126 180000 272.9000000 273.1900000 272.7700000 272.9100000 276120
240126 183000 272.9100000 273.1200000 272.8500000 273.1200000 248110
240126 190000 273.1200000 273.3000000 272.5900000 272.8600000 225830
240126 193000 272.8600000 272.9300000 272.7400000 272.9100000 134550
240126 200000 272.9000000 272.9000000 272.5100000 272.5800000 381140
240126 203000 272.5800000 272.7400000 272.5100000 272.7400000 89610
240126 210000 272.7400000 272.8700000 272.5500000 272.8600000 153110
240126 213000 272.8300000 273.2800000 272.8200000 272.9600000 351730
240126 220000 272.9800000 273.0000000 272.8300000 272.8600000 71800
240126 223000 272.8600000 272.8600000 272.7600000 272.8500000 96070
240126 230000 272.8600000 273.0000000 272.8500000 272.9900000 116500
240126 233000 272.9900000 272.9900000 272.5200000 272.6500000 238910
