<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240122 183000 166.4900000 166.6200000 166.3800000 166.3800000 197200
240122 190000 166.4800000 166.5000000 166.0500000 166.2800000 274420
240122 193000 166.2900000 166.3000000 165.9100000 165.9400000 472310
240122 200000 165.9300000 166.2000000 165.9200000 166.2000000 85940
240122 203000 166.1900000 166.2700000 166.1800000 166.2000000 47200
240122 210000 166.2000000 166.3100000 166.1900000 166.2600000 57540
240122 213000 166.2600000 166.3700000 166.2100000 166.2900000 54010
240122 220000 166.2900000 166.3500000 166.0800000 166.2500000 217520
240122 223000 166.2500000 166.2500000 166.1500000 166.1700000 43640
240122 230000 166.1700000 166.1900000 166.0300000 166.0400000 146580
240122 233000 166.0400000 166.0800000 165.9700000 166.0600000 87700
240123 100000 166.3800000 166.4800000 166.0200000 166.2000000 1316010
240123 103000 166.1700000 166.2500000 165.6000000 165.7800000 583970
240123 110000 165.7900000 166.6500000 165.7500000 166.2700000 1037220
240123 113000 166.2700000 166.4100000 166.1400000 166.1500000 468130
240123 120000 166.1500000 166.5200000 166.1400000 166.4300000 311670
240123 123000 166.4200000 166.5300000 166.0300000 166.1700000 277080
240123 130000 166.1700000 166.2300000 165.8500000 166.0200000 499180
240123 133000 166.0200000 166.0200000 165.7000000 165.8300000 348720
240123 140000 165.8300000 166.1400000 165.7900000 166.1000000 350050
240123 143000 166.0900000 166.6500000 166.0000000 166.4800000 1621500
240123 150000 166.4800000 166.5400000 166.3700000 166.4200000 264600
240123 153000 166.4200000 167.0000000 166.4200000 166.9600000 1693800
240123 160000 166.9300000 168.9600000 166.9300000 168.5000000 11043020
240123 163000 168.5000000 168.7000000 168.0000000 168.5200000 2187040
240123 170000 168.5100000 168.5500000 168.3200000 168.4700000 759070
240123 173000 168.4600000 168.4900000 167.8800000 167.9600000 1712890
240123 180000 167.9600000 168.5300000 167.8800000 168.0000000 1158380
240123 183000 168.0000000 168.0900000 167.6000000 167.6000000 1257720
240123 190000 167.7100000 168.0700000 167.6200000 167.8800000 639060
240123 193000 167.8900000 167.9200000 167.7300000 167.7900000 138420
240123 200000 167.7800000 168.0500000 167.7600000 168.0200000 170750
240123 203000 168.0300000 168.1700000 167.9300000 168.0900000 303540
