<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240119 130000 573.9000000 573.9000000 572.5000000 573.0500000 79193
240119 133000 573.1000000 573.5500000 572.4500000 572.6000000 72102
240119 140000 572.4500000 573.0000000 572.2000000 572.6500000 57877
240119 143000 572.6500000 573.7000000 572.4000000 573.4000000 80146
240119 150000 573.4000000 573.5500000 572.1000000 572.9500000 65205
240119 153000 572.9500000 574.3000000 572.5500000 574.1000000 153678
240119 160000 574.2500000 574.2500000 572.1500000 572.7500000 84818
240119 163000 572.7500000 573.3500000 572.0000000 572.7500000 112015
240119 170000 572.7500000 573.8500000 572.5000000 573.5500000 61729
240119 173000 573.6500000 574.8000000 573.5000000 574.8000000 127118
240119 180000 574.7500000 577.6000000 574.7500000 576.6000000 394557
240119 183000 576.6500000 577.1000000 576.4500000 577.1000000 161435
240119 190000 576.8000000 576.8000000 575.3500000 576.5000000 76202
240119 193000 576.4000000 576.5000000 575.0000000 575.2500000 87404
240119 200000 575.2500000 576.0000000 575.1000000 575.5500000 22560
240119 203000 575.5500000 575.5500000 575.3000000 575.5500000 11165
240119 210000 575.5000000 575.6000000 575.3000000 575.3500000 10143
240119 213000 575.4500000 575.6000000 575.3500000 575.5500000 20203
240119 220000 575.5000000 575.8500000 575.4500000 575.7000000 20700
240119 223000 575.7500000 575.8000000 575.5000000 575.7000000 6291
240119 230000 575.6500000 575.6500000 575.0000000 575.1000000 44758
240119 233000 575.1000000 575.1500000 574.6500000 574.9500000 18847
240122 100000 575.4000000 579.3000000 575.4000000 578.4000000 270176
240122 103000 578.3000000 579.7000000 577.7000000 578.2500000 173831
240122 110000 578.2500000 579.1000000 577.9500000 578.9500000 90056
240122 113000 578.9000000 579.0000000 577.1000000 577.6000000 67820
240122 120000 577.6000000 578.9000000 577.5000000 578.7000000 106146
240122 123000 578.7500000 579.3000000 578.5500000 579.0000000 85190
240122 130000 579.0000000 579.4000000 578.0500000 579.1000000 104098
240122 133000 579.0000000 579.5000000 578.7000000 578.8000000 101813
240122 140000 578.8000000 578.9000000 576.8500000 577.4000000 133006
240122 143000 577.4500000 577.9500000 576.2000000 577.6000000 58271
240122 150000 577.6000000 578.9000000 577.5500000 578.6500000 41311
240122 153000 578.6500000 579.4000000 578.5500000 579.0000000 77970
240122 160000 579.0000000 579.0500000 577.8000000 577.9000000 40606
240122 163000 578.1000000 579.0500000 577.8000000 578.0000000 83865
240122 170000 577.9500000 578.1500000 577.6000000 577.8000000 26484
240122 173000 578.0000000 578.5000000 577.8000000 578.4000000 31514
240122 180000 578.4500000 578.5000000 578.0000000 578.3000000 34771
240122 183000 578.3000000 578.5000000 576.6500000 576.6500000 115954
240122 190000 577.4500000 577.5000000 577.0000000 577.4500000 38019
240122 193000 577.4500000 577.9000000 576.5500000 577.6000000 61713
240122 200000 577.5500000 577.7500000 577.3500000 577.5500000 15380
240122 203000 577.5500000 577.9500000 577.4000000 577.9500000 15367
240122 210000 577.9500000 578.1500000 577.8000000 578.0500000 23829
240122 213000 578.0500000 578.2000000 577.7500000 578.0500000 18949
240122 220000 578.2000000 578.2000000 577.3000000 578.0000000 15412
240122 223000 578.0000000 578.1000000 577.7500000 577.9000000 4818
240122 230000 577.9000000 578.1500000 577.6000000 578.0000000 12980
240122 233000 577.9000000 578.1500000 577.8500000 577.9500000 10983
240123 100000 578.9500000 579.2500000 578.0000000 579.1000000 107889
240123 103000 579.1000000 579.2000000 578.0500000 578.2000000 122607
240123 110000 578.3000000 579.0000000 578.1000000 578.2000000 38707
240123 113000 578.6000000 578.6500000 577.7000000 578.3000000 42332
240123 120000 578.3500000 578.6500000 578.2500000 578.5500000 24033
240123 123000 578.6000000 578.6000000 577.5000000 578.0500000 55183
240123 130000 578.2000000 578.2000000 577.4500000 577.5000000 51197
240123 133000 577.5000000 577.5500000 576.5000000 576.7500000 63836
240123 140000 576.7500000 578.4500000 576.5000000 578.3000000 53102
240123 143000 578.3500000 579.1000000 578.3000000 578.3000000 110700
240123 150000 578.5000000 579.2000000 578.3000000 578.8500000 48863
240123 153000 578.7500000 578.9500000 577.7000000 577.8500000 102221
240123 160000 577.7500000 579.0000000 577.6000000 578.5000000 51558
240123 163000 578.3500000 579.0000000 577.9500000 579.0000000 40126
240123 170000 578.9500000 579.0500000 578.4500000 579.0500000 46562
240123 173000 579.0500000 579.4000000 578.8500000 579.4000000 79901
240123 180000 579.4000000 580.5000000 579.3500000 580.2000000 177534
240123 183000 580.2000000 580.2000000 580.0000000 580.0000000 28071
240123 190000 579.3500000 580.2500000 579.3500000 580.1000000 25009
240123 193000 580.1500000 580.1500000 579.6500000 579.6500000 14334
240123 200000 579.6500000 580.0000000 579.5500000 579.9500000 10302
240123 203000 579.9500000 580.1500000 579.5500000 580.1500000 41548
